[6,1];0.022;0.03;0;0.0327;1
[6,1];0.0642;0.45;0;0.011;1
[6,1];0.0888;0.13;0;0.087;1
[5,1];0.0253;0.346;0;0.0364;2
[4,1];0.076;0.377;0;0.056;2
[6,1];0.0443;0.17;0;0.0739;2
[3,1];0.0299;0.405;0;0.065;1
[3,1];0.0492;0.39;0;0.042;2
[6,1];0.054;0.45;0;0.083;2
[2,1];0.075;0.142;0;0.0530;1
[4,1];0.0748;0.21;0;0.085;2
[2,1];0.0666;0.12;0;0.0715;1
[6,1];0.082;0.49;0;0.081;2
[6,1];0.037;0.33;0;0.040;1
[6,1];0.0730;0.15;0;0.053;1
[5,1];0.0178;0.32;0;0.061;1
[5,1];0.053;0.18;0;0.060;1
[5,1];0.0096;0.05;0;0.055;1
[3,1];0.002;0.23;0;0.057;2
[2,1];0.073;0.099;0;0.0673;1
[6,1];0.0075;0.16;0;0.0625;2
[5,1];0.0748;0.28;0;0.0439;1
[4,1];0.0437;0.354;0;0.0843;2
[4,1];0.0219;0.12;0;0.0192;2
[6,1];0.064;0.166;0;0.0379;1
[6,1];0.076;0.151;0;0.064;2
[4,1];0.0656;0.16;0;0.0010;1
[5,1];0.014;0.281;0;0.0408;1
[6,1];0.044;0.45;0;0.0174;1
[3,1];0.051;0.231;0;0.067;1
[5,1];0.074;0.411;0;0.028;2
[5,1];0.0763;0.264;0;0.0405;2
[3,1];0.056;0.399;0;0.0346;2
[5,1];0.0800;0.16;0;0.0381;2
[6,1];0.0073;0.3;0;0.072;2
[3,1];0.0134;0.06;0;0.033;2
[6,1];0.0656;0.42;0;0.0013;2
[5,1];0.027;0.013;0;0.029;1
[6,1];0.038;0.24;0;0.0742;2
[5,1];0.0090;0.16;0;0.068;1
[3,1];0.0281;0.15;0;0.0715;1
[6,1];0.0534;0.084;0;0.048;2
[5,1];0.0409;0.428;0;0.070;1
[5,1];0.0435;0.14;0;0.0057;2
[3,1];0.0350;0.318;0;0.0455;2
[4,1];0.036;0.474;0;0.0742;2
[3,1];0.0837;0.17;0;0.035;1
[4,1];0.0570;0.204;0;0.041;2
[2,1];0.059;0.309;0;0.075;1
[5,1];0.071;0.022;0;0.063;1
[6,1];0.0539;0.26;0;0.0612;2
[2,1];0.018;0.491;0;0.012;1
[2,1];0.032;0.354;0;0.0822;1
[6,1];0.0281;0.31;0;0.0427;2
[5,1];0.046;0.14;0;0.005;1
[2,1];0.035;0.35;0;0.0534;1
[2,1];0.0013;0.28;0;0.084;2
[6,1];0.0108;0.15;0;0.0171;1
[4,1];0.007;0.477;0;0.0771;1
[3,1];0.0411;0.42;0;0.089;1
[2,1];0.0182;0.3;0;0.071;2
[4,1];0.053;0.386;0;0.083;1
[4,1];0.0573;0.304;0;0.044;1
[2,1];0.049;0.1;0;0.0031;1
[4,1];0.0296;0.03;0;0.006;1
[4,1];0.059;0.412;0;0.0121;1
[2,1];0.0061;0.5;0;0.0343;1
[2,1];0.053;0.476;0;0.007;1
[2,1];0.044;0.249;0;0.0574;1
[3,1];0.054;0.04;0;0.0679;2
[4,1];0.0113;0.31;0;0.0785;2
[4,1];0.0458;0.205;0;0.066;2
[6,1];0.023;0.338;0;0.0243;1
[3,1];0.044;0.006;0;0.0394;1
[5,1];0.0652;0.433;0;0.076;1
[5,1];0.057;0.15;0;0.065;2
[5,1];0.0173;0.32;0;0.034;2
[2,1];0.063;0.481;0;0.057;1
[4,1];0.056;0.08;0;0.0542;2
[3,1];0.0753;0.0;0;0.0821;1
[4,1];0.0769;0.28;0;0.0887;2
[5,1];0.067;0.34;0;0.0594;1
[4,1];0.026;0.14;0;0.0101;2
[5,1];0.013;0.45;0;0.010;1
[4,1];0.061;0.306;0;0.040;1
[2,1];0.0087;0.08;0;0.033;1
[3,1];0.062;0.26;0;0.0244;2
[4,1];0.0188;0.23;0;0.073;2
[6,1];0.073;0.09;0;0.005;1
[4,1];0.023;0.061;0;0.001;2
[2,1];0.023;0.31;0;0.036;2
[3,1];0.087;0.17;0;0.061;1
[6,1];0.0303;0.04;0;0.067;1
[6,1];0.0243;0.441;0;0.047;1
[4,1];0.043;0.19;0;0.037;2
[5,1];0.035;0.37;0;0.0663;1
[4,1];0.043;0.244;0;0.063;1
[3,1];0.0702;0.258;0;0.0058;1
[2,1];0.084;0.485;0;0.0521;1
[5,1];0.020;0.423;0;0.0350;1
[6,1];0.0621;0.26;0;0.0456;1
[5,1];0.0282;0.447;0;0.083;2
[3,1];0.008;0.25;0;0.0517;2
[2,1];0.066;0.335;0;0.0620;2
[4,1];0.0547;0.4;0;0.0691;2
[3,1];0.0384;0.06;0;0.0507;1
[5,1];0.032;0.09;0;0.024;2
[5,1];0.032;0.495;0;0.036;2
[3,1];0.0163;0.37;0;0.084;1
[5,1];0.0516;0.45;0;0.053;2
[5,1];0.034;0.435;0;0.083;2
[5,1];0.0257;0.09;0;0.007;1
[3,1];0.0419;0.095;0;0.057;1
[6,1];0.0661;0.249;0;0.0896;2
[4,1];0.027;0.15;0;0.0285;1
[5,1];0.077;0.49;0;0.0142;2
[6,1];0.0577;0.165;0;0.0595;1
[2,1];0.048;0.326;0;0.035;2
[6,1];0.061;0.24;0;0.0109;2
[6,1];0.073;0.11;0;0.022;1
[4,1];0.081;0.311;0;0.0536;1
[5,1];0.0806;0.062;0;0.0868;1
[3,1];0.0508;0.42;0;0.042;1
[2,1];0.0290;0.05;0;0.0058;2
[4,1];0.0674;0.238;0;0.0306;1
[5,1];0.051;0.409;0;0.0146;2
[5,1];0.072;0.03;0;0.0097;1
[5,1];0.0097;0.41;0;0.011;2
[6,1];0.030;0.492;0;0.0136;1
[4,1];0.0452;0.11;0;0.009;2
[2,1];0.089;0.32;0;0.0458;1
[6,1];0.011;0.397;0;0.0264;2
[3,1];0.0214;0.29;0;0.029;1
[6,1];0.053;0.01;0;0.006;2
[6,1];0.090;0.32;0;0.0596;1
[2,1];0.0302;0.196;0;0.0560;2
[3,1];0.088;0.19;0;0.048;1
[5,1];0.016;0.476;0;0.056;1
[2,1];0.0124;0.004;0;0.050;2
[6,1];0.090;0.2;0;0.064;1
[6,1];0.034;0.39;0;0.0799;2
[6,1];0.0880;0.18;0;0.061;2
[4,1];0.029;0.376;0;0.0274;1
[6,1];0.076;0.355;0;0.029;1
[2,1];0.0185;0.23;0;0.0169;1
[2,1];0.080;0.18;0;0.078;2
[5,1];0.074;0.046;0;0.0446;1
[5,1];0.007;0.06;0;0.0232;2
[4,1];0.032;0.048;0;0.059;2
[2,1];0.0476;0.347;0;0.090;1
[4,1];0.0672;0.44;0;0.0665;1
[2,1];0.0390;0.073;0;0.083;2
[4,1];0.0146;0.337;0;0.050;1
[3,1];0.0837;0.28;0;0.0841;2
[2,1];0.067;0.03;0;0.063;2
[5,1];0.089;0.314;0;0.003;1
[4,1];0.075;0.47;0;0.042;2
[3,1];0.065;0.448;0;0.0731;2
[4,1];0.038;0.002;0;0.019;1
[4,1];0.0619;0.287;0;0.0604;1
[4,1];0.022;0.11;0;0.0814;1
[3,1];0.082;0.09;0;0.024;2
[6,1];0.0744;0.15;0;0.0063;2
[3,1];0.0403;0.161;0;0.013;1
[5,1];0.012;0.34;0;0.008;2
[6,1];0.021;0.2;0;0.054;1
[5,1];0.0236;0.008;0;0.039;1
[6,1];0.0696;0.369;0;0.0180;2
[5,1];0.063;0.14;0;0.0408;1
[4,1];0.0637;0.207;0;0.0707;1
[5,1];0.056;0.44;0;0.0722;1
[6,1];0.024;0.401;0;0.0687;2
[2,1];0.012;0.197;0;0.016;1
[4,1];0.0424;0.452;0;0.081;2
[2,1];0.0383;0.32;0;0.0561;2
[4,1];0.067;0.22;0;0.0487;2
[6,1];0.089;0.09;0;0.047;2
[6,1];0.024;0.25;0;0.031;1
[6,1];0.029;0.5;0;0.065;1
[3,1];0.085;0.22;0;0.0666;1
[4,1];0.083;0.2;0;0.0570;1
[4,1];0.0132;0.03;0;0.047;2
[3,1];0.0020;0.17;0;0.026;1
[4,1];0.047;0.44;0;0.048;1
[5,1];0.0845;0.16;0;0.0192;2
[2,1];0.0574;0.36;0;0.0654;2
[5,1];0.082;0.26;0;0.0087;2
[5,1];0.0389;0.176;0;0.014;1
[5,1];0.002;0.22;0;0.027;2
[5,1];0.0424;0.23;0;0.0199;2
[2,1];0.089;0.228;0;0.0688;1
[6,1];0.0831;0.28;0;0.0445;1
[3,1];0.023;0.187;0;0.0752;2
[5,1];0.0635;0.08;0;0.028;2
[5,1];0.038;0.408;0;0.068;1
[4,1];0.0766;0.434;0;0.0182;1
[6,1];0.076;0.316;0;0.0096;2
[2,1];0.045;0.382;0;0.0194;2
[2,1];0.039;0.2;0;0.015;2
[3,1];0.0487;0.453;0;0.035;1
[4,1];0.024;0.203;0;0.044;1
[3,1];0.0218;0.004;0;0.039;1
[4,1];0.081;0.03;0;0.0484;1
[4,1];0.0412;0.005;0;0.0689;2
[5,1];0.0335;0.03;0;0.003;1
[6,1];0.0704;0.113;0;0.038;2
[2,1];0.0726;0.21;0;0.0029;1
[4,1];0.040;0.141;0;0.0724;1
[3,1];0.037;0.29;0;0.009;2
[3,1];0.0494;0.279;0;0.028;1
[2,1];0.0088;0.24;0;0.074;1
[3,1];0.0455;0.431;0;0.064;1
[6,1];0.082;0.05;0;0.0123;1
[4,1];0.0729;0.38;0;0.0462;1
[6,1];0.005;0.204;0;0.0581;2
[4,1];0.051;0.25;0;0.089;2
[4,1];0.0632;0.388;0;0.0502;1
[3,1];0.0539;0.337;0;0.0335;1
[6,1];0.0258;0.347;0;0.0477;2
[2,1];0.058;0.44;0;0.0051;2
[2,1];0.0559;0.34;0;0.0533;1
[2,1];0.050;0.277;0;0.0400;1
[2,1];0.007;0.234;0;0.010;1
[6,1];0.0053;0.44;0;0.067;1
[6,1];0.089;0.152;0;0.0159;1
[5,1];0.0076;0.25;0;0.0575;2
[6,1];0.0545;0.376;0;0.040;1
[3,1];0.0749;0.24;0;0.010;1
[4,1];0.0433;0.13;0;0.085;1
[5,1];0.0796;0.021;0;0.0217;1
[2,1];0.0412;0.446;0;0.0133;2
[6,1];0.0605;0.42;0;0.046;1
[2,1];0.090;0.092;0;0.045;2
[5,1];0.0430;0.097;0;0.016;1
[4,1];0.0231;0.397;0;0.0038;2
[6,1];0.0377;0.03;0;0.059;2
[2,1];0.0056;0.29;0;0.042;1
[6,1];0.037;0.04;0;0.042;2
[4,1];0.063;0.151;0;0.026;1
[3,1];0.053;0.34;0;0.0365;1
[4,1];0.0078;0.23;0;0.0458;1
[3,1];0.0698;0.054;0;0.024;2
[2,1];0.0409;0.237;0;0.067;1
[4,1];0.0508;0.481;0;0.0468;2
[3,1];0.056;0.4;0;0.0681;2
[5,1];0.0120;0.06;0;0.029;2
[5,1];0.0092;0.052;0;0.058;1
[4,1];0.080;0.35;0;0.071;1
[2,1];0.0686;0.08;0;0.0855;1
[5,1];0.083;0.07;0;0.041;1
[4,1];0.0075;0.357;0;0.0189;2
[4,1];0.0684;0.07;0;0.0326;2
[2,1];0.0808;0.36;0;0.0173;1
[6,1];0.0424;0.47;0;0.030;2
[2,1];0.0010;0.42;0;0.0347;1
[5,1];0.0031;0.335;0;0.025;1
[5,1];0.0826;0.3;0;0.0805;2
[3,1];0.068;0.09;0;0.069;2
[5,1];0.062;0.42;0;0.007;1
[4,1];0.0519;0.08;0;0.0074;1
[4,1];0.007;0.144;0;0.082;2
[6,1];0.0445;0.08;0;0.084;1
[5,1];0.0517;0.108;0;0.0569;2
[3,1];0.087;0.19;0;0.0713;1
[5,1];0.043;0.01;0;0.0799;2
[6,1];0.0589;0.35;0;0.0792;1
[3,1];0.0274;0.43;0;0.0805;2
[6,1];0.087;0.46;0;0.031;2
[3,1];0.061;0.45;0;0.028;1
[2,1];0.040;0.139;0;0.0256;2
[2,1];0.075;0.45;0;0.076;1
[3,1];0.001;0.161;0;0.0825;1
[3,1];0.0360;0.325;0;0.0831;1
[2,1];0.005;0.02;0;0.062;2
[6,1];0.039;0.03;0;0.0430;2
[5,1];0.0234;0.284;0;0.039;2
[2,1];0.045;0.015;0;0.0647;1
[5,1];0.047;0.21;0;0.0881;1
[3,1];0.0245;0.475;0;0.073;1
[2,1];0.004;0.488;0;0.082;2
[2,1];0.051;0.01;0;0.0725;1
[3,1];0.004;0.318;0;0.0524;1
[5,1];0.051;0.09;0;0.0032;1
[4,1];0.017;0.28;0;0.049;2
[5,1];0.0269;0.38;0;0.0262;2
[2,1];0.070;0.228;0;0.029;1
[5,1];0.0740;0.459;0;0.026;2
[6,1];0.012;0.45;0;0.0669;1
[3,1];0.0415;0.09;0;0.013;2
[2,1];0.0574;0.109;0;0.0533;1
[4,1];0.078;0.07;0;0.038;1
[5,1];0.047;0.397;0;0.0172;2
[2,1];0.0791;0.328;0;0.057;2
[3,1];0.036;0.3;0;0.058;2
[6,1];0.085;0.01;0;0.0187;2
[2,1];0.047;0.244;0;0.0074;1
[6,1];0.0439;0.249;0;0.0323;2
[6,1];0.0737;0.166;0;0.051;2
[2,1];0.028;0.39;0;0.029;1
[3,1];0.027;0.265;0;0.0610;2
[2,1];0.026;0.21;0;0.084;1
[2,1];0.0097;0.374;0;0.0736;1
[4,1];0.0614;0.161;0;0.0514;1
[3,1];0.0337;0.377;0;0.0424;2
[2,1];0.0684;0.144;0;0.048;1
[2,1];0.083;0.34;0;0.012;1
[4,1];0.0127;0.36;0;0.0651;2
[3,1];0.015;0.45;0;0.0068;2
